prov,Sector,Subsector,en_carrier,tech,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ab,Industry,Manuf_md,ng,ng_icemd,1.79985,1.17252,1.07934,0.89079,0.7854,0.6791699999999999,0.94224,0.99084,0.97797,0.81186,0.90537,0.98478,1.00737,1.18299,1.21101,1.07322,0.5759994483324623,0.8540142841837878,0.94218,1.03701,0.94794,0.9354,0.94138656,0.947411433984,0.9534748671614977,0.9595771063113312,0.9657183997917236,0.9718989975503906,0.978119151134713,0.9843791137019752,0.9906791400296676,0.9970194865258576,1.003400411239623,1.0098221738715567,1.0162850357843347,1.0227892600133544,1.0293351112774398,1.0359228559896154,1.042552762267949,1.0492250999464638,1.055940140586121,1.0626981574858725,1.0694994256937818,1.076344222018222,1.0832328250391383,1.090165515119389,1.097142574416153,1.1041642868924162,1.1112309383285277,1.1183428163338305,1.125500210358367
ab,Industry,Manuf_op,e,e_op,1.18041,1.05281,0.98428,0.92807,0.98373,1.24333,1.50942,1.45178,1.44067,1.22826,1.52317,1.052887685157504,1.75252,1.89981,1.88375,1.37148,1.6903700000000002,1.88848,1.38853,1.58268,1.43319,1.6505500000000002,1.66111352,1.671744646528,1.682443812265779,1.69321145266428,1.7040480059613312,1.7149539131994838,1.7259296182439603,1.7369755678007217,1.748092211434646,1.7592800015878276,1.7705393935979896,1.7818708457170167,1.7932748191296055,1.804751777972035,1.816302189351056,1.8279265233629027,1.8396252531124253,1.8513988547323448,1.863247807402632,1.8751725933700083,1.8871736979675768,1.899251609634569,1.9114068199362304,1.923639823583822,1.9359511184547584,1.9483412056128688,1.9608105893287908,1.973359777100495,1.985989279673938
ab,Industry,Manuf_pg,d,d_icepg,0.0599911899999999,0.03068331,0.0262506299999997,0.018576285,0.0354344199999994,0.0486863300000008,0.0265937699999999,0.0492712824795924,0.0330189066666666,0.0331818199999998,0.025942997499999,0.023817500000001,0.0226974999999998,0.0668584000000005,0.0337233866666687,0.0208600000000001,1.380637412775746,0.3021309125260413,0.0391896983333338,0.0323374741666668,0.0335288041666668,0.0450795450000005,0.0453680540880005,0.0456584096341637,0.0459506234558223,0.0462447074459396,0.0465406735735936,0.0468385338844646,0.0471383005013252,0.0474399856245337,0.0477436015325307,0.0480491605823389,0.0483566752100658,0.0486661579314103,0.0489776213421713,0.0492910781187612,0.0496065410187213,0.0499240228812411,0.050243536627681,0.0505650952620982,0.0508887118717756,0.0512143996277549,0.0515421717853726,0.051872041684799,0.0522040227515817,0.0525381284971918,0.0528743725195738,0.0532127685036991,0.0535533302221228,0.0538960715355444,0.0542410063933718
ab,Industry,Manuf_pg,hfo,hfo_icepg,0.0,0.0,0.0,0.0,0.00444,0.0045,0.00054,0.0052091914628656,0.0046799999999999,0.0036,0.01104,0.01293,0.0071999999999998,0.0237,0.01194,0.0098999999999999,0.00012,0.0036599999999999,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ab,Industry,Manuf_ph,c,c_ph,0.05,1.0384387499999976,0.8662952499999985,1.1757474728687995,0.7889250000000061,0.7903059999999869,1.019186980948092,1.1454816782913917,1.469792303587823,1.4887696139219526,1.5433967219200897,5.872644000000002,0.053,0.025,0.4817626666666967,1.5203833333333492,0.907777777777778,0.9973333333332434,0.5529508333333337,0.4941166666666673,0.5039211666666672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ab,Industry,Manuf_ph,d,d_ph,0.2571050999999997,0.1314999,0.112502699999999,0.0796126500000003,0.1518617999999975,0.2086557000000034,0.1139732999999999,0.2111626391982533,0.1415095999999998,0.1422077999999992,0.1111842749999957,0.1020750000000045,0.0972749999999993,0.2865360000000024,0.144528800000009,0.0894000000000005,5.917017483324624,1.2948467679687483,0.167955850000002,0.1385891750000006,0.1436948750000006,0.1931980500000022,0.1944345175200023,0.1956788984321303,0.1969312433820959,0.1981916033397413,0.1994600296011156,0.2007365737905627,0.2020212878628224,0.2033142241051444,0.2046154351394173,0.2059249739243096,0.2072428937574252,0.2085692482774727,0.2099040914664485,0.2112474776518337,0.2125994615088055,0.2139600980624618,0.2153294426900615,0.2167075511232779,0.2180944794504669,0.2194902841189499,0.2208950219373112,0.22230875007771,0.2237315260782073,0.2251634078451078,0.2266044536553165,0.2280547221587105,0.2295142723805263,0.2309831637237616,0.2324614559715937
ab,Industry,Manuf_ph,e,e_ph,3.0046800000000005,2.6798800000000003,2.505440000000001,2.36236,2.5040400000000003,3.1648400000000003,3.84216,3.695440000000001,3.66716,3.1264800000000004,3.87716,2.680077744037283,4.460960000000001,4.83588,4.795000000000001,3.4910400000000004,4.302760000000001,4.807040000000001,3.53444,4.02864,3.648120000000001,4.2014000000000005,4.22828896,4.255350009344,4.282584249403802,4.309992788599986,4.337576742447025,4.3653372335986855,4.393275391893717,4.421392354401836,4.449689265470007,4.478167276769015,4.506827547340336,4.535671243643314,4.564699539602631,4.593913616656088,4.623314663802686,4.652903877651023,4.68268246246799,4.712651630227785,4.742812600661242,4.773166601305474,4.803714867553828,4.834458642706172,4.865399178019492,4.896537732758816,4.927875574248472,4.959413977923663,4.991154227382374,5.023097614437621,5.055245439170021
ab,Industry,Manuf_ph,hfo,hfo_ph,0.0,0.0,0.0,0.0,0.06956,0.0705,0.00846,0.0816106662515623,0.0733199999999999,0.0563999999999999,0.1729599999999999,0.20257,0.112799999999998,0.3713,0.18706,0.1550999999999999,0.00188,0.0573399999999999,0.0140999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ab,Industry,Manuf_ph,ng,ng_ph,58.19515,37.911480000000005,34.89866,28.80221,25.3946,21.95983,30.46576,32.03716,31.62103,26.25014,29.27363,31.84122,32.57163,38.25001,39.15599,34.70078,18.623982162749613,27.613128521942475,30.46382,33.52999,30.65006,30.2446,30.43816544,30.632969698816,30.829020704888418,31.026326437399703,31.22489492659906,31.42473425412929,31.62585255335572,31.82825800969719,32.03195886095925,32.236963397669385,32.44327996341447,32.65091695518032,32.859882823693475,33.070186073765115,33.28183526463721,33.494839010330885,33.709205979997,33.92494489826898,34.142064545617906,34.36057375870986,34.5804814307656,34.8017965119225,35.0245280095988,35.24868498886023,35.47427657278893,35.70131194285478,35.92980033928905,36.1597510614605,36.39117346825385
ab,Industry,Manuf_ph,pl,pl_ph,3.6735,3.181,2.4155,2.188,1.742,1.679,1.6835,1.807,1.9325,8.059,2.1545,3.135,3.1905,2.2915,2.197999999999954,1.0547148916666629,2.06355,2.367,1.331,2.539,2.605,2.175,2.1889199999999995,2.2029290879999994,2.2170278341631997,2.2312168123018434,2.245496599900575,2.2598677781399386,2.274330931920034,2.288886649884322,2.3035355244435816,2.3182781518000204,2.3331151319715406,2.3480470688161583,2.3630745700565816,2.3781982473049434,2.393418716087695,2.408736595870656,2.424152510084228,2.439667086148767,2.4552809555001187,2.470994753615319,2.486809120038457,2.502724698406703,2.5187421364765057,2.534862086149955,2.5510852035013145,2.5674121488037227,2.5838435865560663,2.600380185510025,2.617022618697289
ab,Industry,Manuf_ph,st,st_ph,3.6735,3.181,2.4155,2.188,1.742,1.679,1.6835,1.807,1.9325,8.059,2.1545,3.135,3.1905,2.2915,2.197999999999954,1.0547148916666629,2.06355,2.367,1.331,2.539,2.605,2.175,2.1889199999999995,2.2029290879999994,2.2170278341631997,2.2312168123018434,2.245496599900575,2.2598677781399386,2.274330931920034,2.288886649884322,2.3035355244435816,2.3182781518000204,2.3331151319715406,2.3480470688161583,2.3630745700565816,2.3781982473049434,2.393418716087695,2.408736595870656,2.424152510084228,2.439667086148767,2.4552809555001187,2.470994753615319,2.486809120038457,2.502724698406703,2.5187421364765057,2.534862086149955,2.5510852035013145,2.5674121488037227,2.5838435865560663,2.600380185510025,2.617022618697289
ab,Industry,Manuf_ph,w,w_ph,5.308192,3.480018,5.008925,6.545913,7.211162,6.682807,8.851049,10.192801,7.097687,5.575389,5.055547,6.273098,6.569308,9.829815,7.385596,2.84939,0.0,4.747107,5.586543,4.9871,5.938667,9.833617,9.8965521488,9.959890082552318,10.023633379080652,10.08778463270677,10.152346454356092,10.21732147166397,10.28271232908262,10.348521687988748,10.414752226791874,10.481406641043344,10.54848764354602,10.615997964464714,10.683940351437288,10.752317569686486,10.82113240213248,10.890387649506126,10.960086130462964,11.030230681697928,11.100824158060794,11.171869432672382,11.243369397041484,11.315326961182553,11.387745053734118,11.460626622078015,11.533974632459314,11.607792070107052,11.682081939355736,11.756847263767613,11.832091086255724
ab,Industry,Manuf_tr,d,d_ice,0.3685173099999996,0.18848319,0.1612538699999986,0.1141114650000004,0.2176685799999964,0.2990731700000049,0.1633617299999999,0.3026664495174964,0.2028304266666664,0.2038311799999988,0.1593641274999938,0.1463075000000065,0.139427499999999,0.4107016000000034,0.2071579466666796,0.1281400000000007,8.481058392765295,1.85594703408854,0.2407367183333362,0.1986444841666675,0.2059626541666675,0.2769172050000033,0.2786894751120032,0.28047308775272,0.2822681155143374,0.2840746314536292,0.2858927090949324,0.28772242243314,0.2895638459367121,0.291417054550707,0.2932821236998315,0.2951591292915104,0.2970481477189761,0.2989492558643775,0.3008625311019095,0.3027880513009617,0.3047258948292879,0.3066761405561953,0.308638867855755,0.3106141566100318,0.312602087212336,0.314602740570495,0.3166161981101461,0.318642541778051,0.3206818540454306,0.3227342179113213,0.3247997169059538,0.3268784350941519,0.3289704570787544,0.3310758680040584,0.3331947535592844
ab,Industry,Manuf_tr,e,e_bev,0.10731,0.09571,0.08948,0.08437,0.08943,0.11303,0.13722,0.13198,0.13097,0.11166,0.13847,0.0957170622870458,0.15932,0.17271,0.17125,0.12468,0.15367,0.17168,0.12623,0.14388,0.13029,0.15005,0.15101032,0.151976786048,0.1529494374787071,0.1539283138785709,0.1549134550873937,0.155904901199953,0.1569026925676327,0.1579068698000655,0.158917473766786,0.1599345455988934,0.1609581266907263,0.1619882587015469,0.1630249835572368,0.1640683434520031,0.1651183808500959,0.1661751384875366,0.1672386593738568,0.1683089867938495,0.1693861643093301,0.1704702357609098,0.1715612452697796,0.1726592372395062,0.173764256357839,0.1748763475985292,0.1759955562231598,0.177121927782988,0.1782555081207991,0.1793963433727722,0.180544479970358
ab,Industry,O non-met_fs,e,e_fs,0.1300715918430244,0.131957892438874,0.131710820320526,0.1248759502773782,0.1382748613108691,0.1483905640024656,0.134735078076844,0.127173245839326,0.1214834600369837,0.1228423566878981,0.1145012970002054,0.1118215147935073,0.1208111387918635,0.1066496301623176,0.1117454926032463,0.1102345515718101,0.1132920690363673,0.108771124409287,0.0957024347647421,0.1010429936305732,0.098755200842408,0.0989357535442778,0.0998459624768851,0.1007645453316725,0.1016915791487239,0.1026271416768921,0.1035713113803196,0.1045241674450185,0.1054857897855127,0.1064562590515394,0.1074356566348136,0.1084240646758539,0.1094215660708718,0.1104282444787238,0.1114441843279281,0.112469470823745,0.1135041899553235,0.1145484285029125,0.1156022740451393,0.1166658149663545,0.117739140464045,0.1188223405563142,0.1199155060894323,0.1210187287454551,0.1221321010499133,0.1232557163795725,0.1243896689702646,0.1255340539247911,0.1266889672208992,0.1278545057193315,0.1290307671719493
ab,Industry,O non-met_md,d,d_icemd,0.101388138421013,0.0910166821040425,0.0679416837052099,0.0847766416460075,0.1013785625037688,0.1159491797903088,0.1259419439183169,0.1404913064102501,0.1649079760420416,0.1883425044018057,0.256650283322353,0.2620238418503577,0.2440441910958614,0.2481208433788639,0.2147795574560652,0.2351116341383116,0.124109719698933,0.2484497990019952,0.263036117466882,0.2769986640084167,0.2378963309671013,0.2561905007140644,0.2585474533206339,0.2609260898911837,0.2633266099181827,0.26574921472943,0.2681941075049407,0.2706614932939862,0.273151579032291,0.275664573559388,0.2782006876361345,0.2807601339623869,0.2833431271948409,0.2859498839650335,0.2885806228975118,0.2912355646281689,0.2939149318227481,0.2966189491955174,0.2993478435281162,0.3021018436885749,0.3048811806505098,0.3076860875124945,0.3105167995176095,0.3133735540731716,0.3162565907706448,0.3191661514057347,0.3221024799986675,0.3250658228146553,0.3280564283845501,0.331074547525688,0.3341204333629244
ab,Industry,O non-met_md,e,e_gridmd,0.3902147755290733,0.3958736773166222,0.395132460961578,0.3746278508321348,0.4148245839326074,0.4451716920073968,0.4042052342305322,0.3815197375179782,0.3644503801109513,0.3685270700636943,0.3435038910006164,0.3354645443805219,0.3624334163755908,0.319948890486953,0.3352364778097391,0.3307036547154305,0.3398762071091021,0.3263133732278611,0.2871073042942264,0.3031289808917197,0.2962656025272241,0.2968072606328334,0.2995378874306555,0.3022936359950176,0.3050747374461717,0.3078814250306765,0.3107139341409588,0.3135725023350557,0.3164573693565382,0.3193687771546184,0.3223069699044409,0.3252721940275618,0.3282646982126154,0.3312847334361715,0.3343325529837843,0.3374084124712352,0.3405125698659706,0.3436452855087376,0.3468068221354179,0.3499974448990638,0.3532174213921353,0.3564670216689429,0.3597465182682973,0.3630561862363656,0.3663963031497402,0.3697671491387179,0.3731690069107941,0.3766021617743735,0.3800669016626978,0.3835635171579946,0.3870923015158482
ab,Industry,O non-met_pg,d,d_icepg,0.0633675865131331,0.0568854263150265,0.0424635523157561,0.0529854010287547,0.0633616015648555,0.072468237368943,0.078713714948948,0.0878070665064063,0.103067485026276,0.1177140652511286,0.1604064270764706,0.1637649011564735,0.1525276194349134,0.1550755271117899,0.1342372234100408,0.1469447713364447,0.0775685748118331,0.155281124376247,0.1643975734168012,0.1731241650052604,0.1486852068544383,0.1601190629462902,0.1615921583253961,0.1630788061819898,0.1645791311988641,0.1660932592058937,0.1676213171905879,0.1691634333087414,0.1707197368951818,0.1722903584746175,0.173875429772584,0.1754750837264918,0.1770894544967755,0.1787186774781459,0.1803628893109448,0.1820222278926055,0.1836968323892175,0.1853868432471983,0.1870924022050726,0.1888136523053593,0.1905507379065686,0.192303804695309,0.1940729996985059,0.1958584712957322,0.1976603692316529,0.1994788446285842,0.2013140499991672,0.2031661392591595,0.2050352677403438,0.206921592203555,0.2088252708518277
ab,Industry,O non-met_ph,ng,ng_ph,0.0331920110732835,0.0349471409450532,0.0479249619085299,0.0751373036650788,0.0698312791398242,0.0699796524807257,0.073723656155786,0.1172619117769084,0.1193473400909865,0.128624401870721,0.1426464281805926,0.1902194694011552,0.2076089740737489,0.225249744152794,0.2444980163573851,0.2609167567593569,0.2347206605487817,0.2584581583089912,0.3040117563444696,0.3109894041375694,0.2881794261566638,0.3134334634917161,0.3163170513558399,0.3192271682283136,0.3221640581760142,0.3251279675112335,0.3281191448123369,0.3311378409446104,0.3341843090813008,0.3372588047248488,0.3403615857283175,0.3434929123170181,0.3466530471103347,0.3498422551437498,0.3530608038910723,0.3563089632868703,0.3595870057491095,0.3628952062020013,0.3662338420990598,0.3696031934463711,0.3730035428260778,0.3764351754200777,0.3798983790339425,0.3833934441210548,0.3869206638069685,0.3904803339139926,0.3940727529860014,0.3976982223134727,0.4013570459587566,0.4050495307815772,0.4087759864647678
ab,Industry,O non-met_tr,d,d_ice,0.0887146211183863,0.0796395968410372,0.0594489732420586,0.0741795614402566,0.0887062421907977,0.1014555323165202,0.1101992009285272,0.1229298931089688,0.1442944790367863,0.16479969135158,0.2245689979070589,0.2292708616190629,0.2135386672088787,0.2171057379565059,0.1879321127740571,0.2057226798710226,0.1085960047365664,0.2173935741267458,0.2301566027835217,0.2423738310073646,0.2081592895962136,0.2241666881248063,0.2262290216555546,0.2283103286547857,0.2304107836784097,0.2325305628882511,0.2346698440668231,0.2368288066322378,0.2390076316532544,0.2412065018644644,0.2434256016816175,0.2456651172170884,0.2479252362954856,0.2502061484694042,0.2525080450353227,0.2548311190496477,0.2571755653449045,0.2595415805460776,0.2619293630871016,0.2643391132275029,0.266771033069196,0.2692253265734326,0.2717021995779082,0.274201859814025,0.2767245169243141,0.2792703824800178,0.281839669998834,0.2844325949628233,0.2870493748364813,0.2896902290849769,0.2923553791925588
ab,Industry,Salt_fs,e,e_fs,0.0140617937127594,0.0142657181014998,0.014239007602219,0.0135001027326895,0.014948633655229,0.0160422231354016,0.0145659543866858,0.0137484590096568,0.0131333470310252,0.01328025477707,0.0123785185946168,0.0120888124101088,0.0130606636531744,0.0115296897472775,0.0120805937949455,0.011917248818574,0.0122477912471748,0.0117590404766796,0.0103462091637559,0.0109235668789808,0.0106762379289089,0.0106957571399219,0.0106957571399219,0.0106957571399219,0.0106957571399219,0.0106957571399219,0.0106957571399219,0.0106957571399219,0.0106957571399219,0.0106957571399219,0.0106957571399219,0.0106957571399219,0.0106957571399219,0.0106957571399219,0.0106957571399219,0.0106957571399219,0.0106957571399219,0.0106957571399219,0.0106957571399219,0.0106957571399219,0.0106957571399219,0.0106957571399219,0.0106957571399219,0.0106957571399219,0.0106957571399219,0.0106957571399219,0.0106957571399219,0.0106957571399219,0.0106957571399219,0.0106957571399219,0.0106957571399219
ab,Industry,Salt_md,e,e_gridmd,0.0562471748510376,0.0570628724059995,0.0569560304088761,0.0540004109307581,0.0597945346209163,0.0641688925416067,0.0582638175467433,0.0549938360386274,0.052533388124101,0.0531210191082802,0.0495140743784672,0.0483552496404355,0.0522426546126977,0.0461187589891103,0.0483223751797822,0.0476689952742962,0.0489911649886994,0.0470361619067187,0.0413848366550236,0.0436942675159235,0.0427049517156359,0.0427830285596877,0.0427830285596877,0.0427830285596877,0.0427830285596877,0.0427830285596877,0.0427830285596877,0.0427830285596877,0.0427830285596877,0.0427830285596877,0.0427830285596877,0.0427830285596877,0.0427830285596877,0.0427830285596877,0.0427830285596877,0.0427830285596877,0.0427830285596877,0.0427830285596877,0.0427830285596877,0.0427830285596877,0.0427830285596877,0.0427830285596877,0.0427830285596877,0.0427830285596877,0.0427830285596877,0.0427830285596877,0.0427830285596877,0.0427830285596877,0.0427830285596877,0.0427830285596877,0.0427830285596877
ab,Industry,Salt_ph,e,e_ph,0.070308968563797,0.0713285905074994,0.0711950380110951,0.0675005136634477,0.0747431682761454,0.0802111156770084,0.0728297719334292,0.0687422950482843,0.0656667351551263,0.0664012738853503,0.061892592973084,0.0604440620505444,0.0653033182658722,0.0576484487363879,0.0604029689747277,0.0595862440928703,0.0612389562358742,0.0587952023833983,0.0517310458187795,0.0546178343949044,0.0533811896445449,0.0534787856996096,0.0534787856996096,0.0534787856996096,0.0534787856996096,0.0534787856996096,0.0534787856996096,0.0534787856996096,0.0534787856996096,0.0534787856996096,0.0534787856996096,0.0534787856996096,0.0534787856996096,0.0534787856996096,0.0534787856996096,0.0534787856996096,0.0534787856996096,0.0534787856996096,0.0534787856996096,0.0534787856996096,0.0534787856996096,0.0534787856996096,0.0534787856996096,0.0534787856996096,0.0534787856996096,0.0534787856996096,0.0534787856996096,0.0534787856996096,0.0534787856996096,0.0534787856996096,0.0534787856996096
ab,Industry,Salt_ph,hfo,hfo_ph,0.1895238095238095,0.2409523809523809,0.2723809523809523,0.0,0.0,0.0038095238095238,0.219047619047619,0.239047619047619,0.1866666666666666,0.0038095238095238,0.0123809523809523,0.1133333333333333,0.1295238095238095,0.138095238095238,0.1257142857142857,0.1333333333333333,0.1676190476190476,0.2361904761904761,0.0876190476190476,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ab,Industry,Salt_ph,ng,ng_ph,0.0803032525966537,0.0845495345444837,0.1159474884883789,0.1817837991897069,0.1689466430802199,0.1693056108404655,0.1783636842478693,0.2836981736538108,0.2887435647362579,0.3111880690420671,0.3451123262433693,0.4602083937124722,0.5022797759848764,0.544959058434179,0.5915274589291577,0.6312502179661861,0.5678725658438267,0.6253019959088498,0.73551231373662,0.752393719687668,0.6972082890887029,0.7583067665122163,0.7583067665122163,0.7583067665122163,0.7583067665122163,0.7583067665122163,0.7583067665122163,0.7583067665122163,0.7583067665122163,0.7583067665122163,0.7583067665122163,0.7583067665122163,0.7583067665122163,0.7583067665122163,0.7583067665122163,0.7583067665122163,0.7583067665122163,0.7583067665122163,0.7583067665122163,0.7583067665122163,0.7583067665122163,0.7583067665122163,0.7583067665122163,0.7583067665122163,0.7583067665122163,0.7583067665122163,0.7583067665122163,0.7583067665122163,0.7583067665122163,0.7583067665122163,0.7583067665122163
ab,Industry,Smelt_fs,e,e_fs,0.0732321600000001,0.0733976442869084,0.0697068355555555,0.0730184036111111,0.0717349999999999,0.074,0.0405811111111112,0.0406532166666666,0.0061,0.0056199999999999,0.0407803955555554,0.13576,0.00598,0.00582,0.00824,0.0062933333333333,0.0097,0.0069999999999999,0.01576,0.01316,0.0164854607958008,0.0118,0.01192626,0.012053870982,0.0121828474015073,0.0123132038687035,0.0124449551500986,0.0125781161702047,0.0127127020132258,0.0128487279247674,0.0129862093135624,0.0131251617532175,0.0132656009839769,0.0134075429145055,0.0135510036236907,0.0136959993624642,0.0138425465556425,0.0139906618037879,0.0141403618850884,0.0142916637572589,0.0144445845594616,0.0145991416142478,0.0147553524295202,0.0149132347005161,0.0150728063118116,0.015234085339348,0.015397090052479,0.0155618389160406,0.0157283505924422,0.0158966439437813,0.0160667380339798
ab,Industry,Smelt_md,e,e_gridmd,0.4027768800000009,0.4036870435779963,0.3833875955555554,0.4016012198611114,0.3945424999999998,0.407,0.2231961111111119,0.2235926916666667,0.03355,0.0309099999999999,0.2242921755555549,0.74668,0.0328899999999999,0.03201,0.04532,0.0346133333333333,0.05335,0.0385,0.08668,0.07238,0.0906700343769044,0.0649,0.06559443,0.066296290401,0.0670056607082907,0.0677226212778694,0.0684472533255426,0.0691796389361259,0.0699198610727424,0.0706680035862207,0.0714241512245933,0.0721883896426964,0.0729608054118733,0.0737414860297803,0.074530519930299,0.0753279964935532,0.0761340060560342,0.0769486399208337,0.0777719903679867,0.0786041506649241,0.0794452150770388,0.0802952788783631,0.0811544383623616,0.0820227908528388,0.0829004347149642,0.0837874693664143,0.0846839952886349,0.0855901140382233,0.0865059282584323,0.0874315416907975,0.0883670591868891
ab,Industry,Smelt_op,e,e_op,0.6590894400000015,0.6605787985821757,0.6273615199999998,0.6571656325000005,0.6456149999999996,0.666,0.3652300000000014,0.3658789500000001,0.0549,0.0505799999999999,0.3670235599999988,1.22184,0.0538199999999999,0.0523799999999999,0.07416,0.05664,0.0872999999999999,0.063,0.14184,0.11844,0.1483691471622072,0.1062,0.10733634,0.108484838838,0.1096456266135666,0.1108188348183317,0.1120045963508879,0.1132030455318423,0.1144143181190331,0.1156385513229067,0.1168758838220618,0.1181264557789579,0.1193904088557927,0.1206678862305497,0.1219590326132166,0.123263994262178,0.1245829190007833,0.1259159562340916,0.1272632569657964,0.1286249738153304,0.1300012610351545,0.1313922745282306,0.1327981718656826,0.1342191123046454,0.1356552568063051,0.1371067680541326,0.1385738104723118,0.1400565502443655,0.1415551553319803,0.1430697954940324,0.1446006423058186
ab,Industry,Smelt_ph,e,e_ph,0.6957055200000015,0.6972776207256299,0.6622149377777775,0.6936748343055561,0.6814824999999997,0.7030000000000001,0.385520555555557,0.3862055583333334,0.05795,0.0533899999999999,0.3874137577777766,1.28972,0.05681,0.05529,0.07828,0.0597866666666666,0.09215,0.0664999999999999,0.14972,0.12502,0.1566118775601077,0.1121,0.11329947,0.114511774329,0.1157370503143203,0.1169754367526835,0.1182270739259372,0.1194921036169447,0.120770669125646,0.1220629152852904,0.123368988478843,0.1246890366555666,0.1260232093477812,0.1273716576878024,0.1287345344250619,0.1301119939434101,0.1315041922786045,0.1329112871359856,0.1343334379083406,0.1357708056939598,0.1372235533148852,0.1386918453353545,0.1401758480804428,0.1416757296549035,0.143191659962211,0.1447238107238066,0.1462723554985514,0.1478374697023858,0.1494193306282014,0.1510181174659231,0.1526340113228085
ab,Industry,Smelt_ph,ng,ng_ph,3.714195969387765,3.3280588776864337,3.468329075056278,2.534539909722221,2.172625000000001,2.23,2.875382887088468,2.918490180554176,0.1525,0.1404999999999999,4.233722557530888,3.394,0.1495,0.1455,0.206,0.1573333333333333,0.2425,0.175,0.408,0.329,0.4121967398898157,0.295,0.2981565,0.30134677455,0.304571185037685,0.3078300967175882,0.3111238787524664,0.3144529042551177,0.3178175503306474,0.3212181981191853,0.3246552328390606,0.3281290438304385,0.3316400245994242,0.335188572862638,0.3387750905922682,0.3423999840616055,0.3460636638910646,0.349766545094699,0.3535090471272122,0.3572915939314734,0.3611146139865401,0.3649785403561961,0.3688838107380073,0.372830867512904,0.376820157795292,0.3808521334837016,0.3849272513119772,0.3890459729010153,0.3932087648110561,0.3974160985945344,0.4016684508494959
ab,Industry,Smelt_ph,w,w_ph,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26945,0.187155,0.112387,0.092171,0.0,0.0,0.0,0.174855,0.072625,0.0,0.080516,0.124783,0.083535,0.081134,0.170796,0.1726235172,0.1744705888340399,0.1763374241345642,0.178224234572804,0.180131233882733,0.1820586380852782,0.1840066655127907,0.1859755368337775,0.1879654750778989,0.1899767056612324,0.1920094564118076,0.194063957595414,0.1961404419416849,0.1982391446704609,0.2003603035184348,0.2025041587660821,0.2046709532648791,0.2068609324648133,0.2090743444421868,0.2113114399277182,0.2135724723349448,0.2158576977889287,0.2181673751552702,0.2205017660694316,0.2228611349663745,0.2252457491105147,0.2276558786259972,0.2300917965272953,0.2325537787501374
ab,Industry,p&p_fs,e,e_fs,0.8003399999999999,0.8235600000000001,0.8571599999999999,0.81426,0.765,0.67962,0.85992,0.9513,0.75042,0.6585,0.60888,0.6061799999999999,0.5059087977323307,0.3223336231575217,0.4505933472537474,0.5407003298591436,0.65808,0.3754706407131526,0.7302,0.705,0.6868199999999999,0.7336199999999999,0.7314925019999999,0.7293711737441999,0.7272559973403417,0.7251469549480547,0.7230440287787053,0.7209472010952471,0.7188564542120709,0.7167717704948559,0.7146931323604208,0.7126205222765756,0.7105539227619735,0.7084933163859638,0.7064386857684445,0.704390013579716,0.7023472825403347,0.7003104754209678,0.698279575042247,0.6962545642746245,0.6942354260382281,0.6922221433027173,0.6902146990871394,0.6882130764597867,0.6862172585380533,0.6842272284882929,0.6822429695256769,0.6802644649140523,0.6782916979658016,0.6763246520417008,0.6743633105507798
ab,Industry,p&p_md,e,e_gridmd,10.13764,10.43176,10.85736,10.31396,9.69,8.60852,10.892320000000002,12.0498,9.50532,8.341,7.71248,7.67828,6.408178104609522,4.082892559995275,5.707515731880801,6.848870844882486,8.33568,4.755961449033267,9.2492,8.93,8.69972,9.29252,9.265571692,9.2387015340932,9.211909299644333,9.185194762675362,9.158557697863603,9.1319978805398,9.105515086686234,9.079109092934845,9.052779676565333,9.026526615503291,9.000349688318332,8.974248674222208,8.948223353066963,8.92227350534307,8.896398912177574,8.870599355332258,8.844874617201794,8.81922448081191,8.793648729817555,8.768147148501084,8.74271952177043,8.717365635157297,8.69208527481534,8.666878227518376,8.641744280658573,8.616683222244664,8.591694840900153,8.566778925861543,8.541935266976544
